Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
mfi,com.ngd.mfi.service,MicroFinanceService,instantDisbursementStatus,Complex Conditional,The conditional expression requestDateTime == null || requestDateTime.trim().isEmpty() || referenceNo == null || referenceNo.trim().isEmpty() is complex.,237
mfi,com.ngd.mfi.service,MicroFinanceService,instantDisbursementStatus,Long Statement,The length of the statement "if (requestDateTime == null || requestDateTime.trim().isEmpty() || referenceNo == null || referenceNo.trim().isEmpty()) throw new Exception("Invalid requestDateTime or referenceNo");" is 182.,237
mfi,com.ngd.mfi.service,MicroFinanceService,instantDisbursementStatus,Long Statement,The length of the statement "String statusRequest=this.baseUrl + this.instantDisbursementStatusUrl + "?requestDateTime="+ requestDateTime+ "&referenceNo="+ referenceNo;" is 139.,237
mfi,com.ngd.mfi.service,MicroFinanceService,instantDisbursementStatus,Long Statement,The length of the statement "Map<String`Object> decryptedSensitiveDataMap=(Map<String`Object>)mapper.readValue(response.getBody().toString()`Object.class);" is 126.,237
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburse,Long Identifier,The length of the identifier createDisbursementItemResponse is 30.,346
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburse,Long Identifier,The length of the identifier bachDisburseDetailedStatusResponse is 34.,346
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburse,Long Statement,The length of the statement "BatchItemResponse createDisbursementItemResponse=this.createDisbursementItem(batchCreateResponse`initializeResponse`accountNoList);" is 131.,346
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburse,Long Statement,The length of the statement "BathStatusResponse bachDisburseDetailedStatusResponse=this.batchDisburseDetailedStatus(batchCreateResponse`initializeResponse);" is 127.,346
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburse,Magic Number,The method contains a magic number: 50001,346
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburse,Magic Number,The method contains a magic number: 20,346
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburse,Magic Number,The method contains a magic number: 300000,346
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburseDetailedStatus,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`String.class);" is 128.,368
mfi,com.ngd.mfi.service,MicroFinanceService,batchDisburseDetailedStatus,Long Statement,The length of the statement "BathStatusResponse bathStatusResponse=(BathStatusResponse)mapper.readValue(response.getBody().toString()`BathStatusResponse.class);" is 131.,368
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatus,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`String.class);" is 128.,398
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatus,Long Statement,The length of the statement "BathStatusResponse bathStatusResponse=(BathStatusResponse)mapper2.readValue(response.getBody().toString()`BathStatusResponse.class);" is 132.,398
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatus,Magic Number,The method contains a magic number: 20,398
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatus,Magic Number,The method contains a magic number: 300000,398
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatus,Magic Number,The method contains a magic number: 1000.00,398
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatus,Magic Number,The method contains a magic number: 1000.00,398
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Identifier,The length of the identifier batchApproveRequestToBeEncrypted is 32.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Identifier,The length of the identifier batchApproveRequestEncryptedBytes is 33.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Identifier,The length of the identifier batchApproveResponseSensitiveData is 33.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Identifier,The length of the identifier batchApproveDecodedSensitiveData is 32.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Statement,The length of the statement "String batchApproveRequestToBeEncrypted=this.objectMapper.writeValueAsString(new BatchApproveRequest(batchCreateResponse.getBatchId()));" is 136.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Statement,The length of the statement "byte[] batchApproveRequestEncryptedBytes=crypto.encryptWithAes(batchApproveRequestToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 210.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Statement,The length of the statement "ResponseEntity<String> batchApproveResponseEntity=this.apiGateway.exchange(url`HttpMethod.POST`batchApproveRequestEntity`String.class);" is 135.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Statement,The length of the statement "Map<String`Object> responseMap=(Map<String`Object>)responseMapper.readValue(batchApproveResponseEntity.getBody()`Object.class);" is 127.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(batchApproveDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 202.,449
mfi,com.ngd.mfi.service,MicroFinanceService,approveBatch,Long Statement,The length of the statement "BatchApproveResponse batchApproveResponse=(BatchApproveResponse)this.objectMapper.readValue(responseSensitiveData`BatchApproveResponse.class);" is 142.,449
mfi,com.ngd.mfi.service,MicroFinanceService,getAdditionalInfo,Magic Number,The method contains a magic number: 10,506
mfi,com.ngd.mfi.service,MicroFinanceService,createDisbursementItem,Long Identifier,The length of the identifier batchItemRequestEncryptedBytes is 30.,517
mfi,com.ngd.mfi.service,MicroFinanceService,createDisbursementItem,Long Identifier,The length of the identifier batchItemResponseSensitiveData is 30.,517
mfi,com.ngd.mfi.service,MicroFinanceService,createDisbursementItem,Long Statement,The length of the statement "byte[] batchItemRequestEncryptedBytes=crypto.encryptWithAes(batchItemRequestToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 204.,517
mfi,com.ngd.mfi.service,MicroFinanceService,createDisbursementItem,Long Statement,The length of the statement "ResponseEntity<String> batchItemResponseEntity=this.apiGateway.exchange(url`HttpMethod.POST`batchItemRequestEntity`String.class);" is 129.,517
mfi,com.ngd.mfi.service,MicroFinanceService,createDisbursementItem,Long Statement,The length of the statement "Map<String`Object> responseMap=(Map<String`Object>)responseMapper.readValue(batchItemResponseEntity.getBody()`Object.class);" is 124.,517
mfi,com.ngd.mfi.service,MicroFinanceService,createDisbursementItem,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(batchItemDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 199.,517
mfi,com.ngd.mfi.service,MicroFinanceService,createDisbursementItem,Long Statement,The length of the statement "BatchItemResponse batchItemResponse=(BatchItemResponse)this.objectMapper.readValue(responseSensitiveData`BatchItemResponse.class);" is 130.,517
mfi,com.ngd.mfi.service,MicroFinanceService,disbursementBatchCreate,Long Identifier,The length of the identifier batchCreateResponseSensitiveData is 32.,586
mfi,com.ngd.mfi.service,MicroFinanceService,disbursementBatchCreate,Long Identifier,The length of the identifier batchCreateResponseDecodedSensitiveData is 39.,586
mfi,com.ngd.mfi.service,MicroFinanceService,disbursementBatchCreate,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encryptWithAes(batchCreateDataToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 190.,586
mfi,com.ngd.mfi.service,MicroFinanceService,disbursementBatchCreate,Long Statement,The length of the statement "ResponseEntity<String> batchCreateResponse=this.apiGateway.exchange(url`HttpMethod.POST`completeRequestEntity`String.class);" is 124.,586
mfi,com.ngd.mfi.service,MicroFinanceService,disbursementBatchCreate,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(batchCreateResponseDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 209.,586
mfi,com.ngd.mfi.service,MicroFinanceService,disbursementBatchCreate,Long Statement,The length of the statement "BatchCreateResponse decryptedBatchCreateResponse=(BatchCreateResponse)this.objectMapper.readValue(responseSensitiveData`BatchCreateResponse.class);" is 147.,586
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatusLive,Long Statement,The length of the statement "String orderStatusCheckRequest="https://api.mynagad.com/api/bulk/processing/detailed-status/" + batchID + "?page=0&pageSize=5000&itemStatus=ENROLLED";" is 150.,650
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatusLive,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`String.class);" is 128.,650
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatusLive,Long Statement,The length of the statement "BathStatusResponse bathStatusResponse=(BathStatusResponse)mapper.readValue(response.getBody().toString()`BathStatusResponse.class);" is 131.,650
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatusLive,Magic Number,The method contains a magic number: 1000.00,650
mfi,com.ngd.mfi.service,MicroFinanceService,batchStatusLive,Magic Number,The method contains a magic number: 1000.00,650
mfi,com.ngd.mfi.service,MicroFinanceService,batchClose,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encryptWithAes(txnRawDataToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 185.,689
mfi,com.ngd.mfi.service,MicroFinanceService,batchClose,Long Statement,The length of the statement "byte[] plainSensitiveData=crypto.decryptWithAes(initialDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 190.,689
mfi,com.ngd.mfi.service,MicroFinanceService,batchClose,Magic Number,The method contains a magic number: 20,689
mfi,com.ngd.mfi.service,MicroFinanceService,batchClose,Magic Number,The method contains a magic number: 300000,689
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,instantDisburse,Magic Number,The method contains a magic number: 20,88
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,instantDisburse,Magic Number,The method contains a magic number: 300000,88
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,initialize,Long Statement,The length of the statement "byte[] rawSignatureBytes=crypto.sign(this.crypto.getPrivate(this.privateKeyPath)`initializationRawData.getBytes("UTF-8"));" is 122.,103
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,initialize,Long Statement,The length of the statement "String body="{\n" + "\t\"merchantAggregatorId\":\"" + this.maId + "\"`\n"+ "\t\"requestDateTime\":\""+ datetime+ "\"`\n"+ "\t\"random\":\""+ random+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 203.,103
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,loanPayment,Long Identifier,The length of the identifier decryptedRechargeSensitiveDataMap is 33.,172
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,loanPayment,Long Statement,The length of the statement "String txnRawDataToBeEncrypted=this.objectMapper.writeValueAsString(this.generateTxnData(datetime`random`initializeResponse.get("challenge").toString()));" is 154.,172
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,loanPayment,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encryptWithAes(txnRawDataToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 185.,172
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,loanPayment,Long Statement,The length of the statement "ResponseEntity<String> completeResponse=this.apiGateway.exchange(url`HttpMethod.POST`completeRequestEntity`String.class);" is 121.,172
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,loanPayment,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(completeDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 198.,172
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,loanPayment,Long Statement,The length of the statement "Map<String`Object> decryptedRechargeSensitiveDataMap=(Map<String`Object>)this.objectMapper.readValue(responseSensitiveData`Object.class);" is 137.,172
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,instantDisbursementStatus,Complex Conditional,The conditional expression requestDateTime == null || requestDateTime.trim().isEmpty() || referenceNo == null || referenceNo.trim().isEmpty() is complex.,236
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,instantDisbursementStatus,Long Statement,The length of the statement "if (requestDateTime == null || requestDateTime.trim().isEmpty() || referenceNo == null || referenceNo.trim().isEmpty()) throw new Exception("Invalid requestDateTime or referenceNo");" is 182.,236
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,instantDisbursementStatus,Long Statement,The length of the statement "String statusRequest=this.baseUrl + this.instantDisbursementStatusUrl + "?requestDateTime="+ requestDateTime+ "&referenceNo="+ referenceNo;" is 139.,236
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,instantDisbursementStatus,Long Statement,The length of the statement "Map<String`Object> decryptedSensitiveDataMap=(Map<String`Object>)mapper.readValue(response.getBody().toString()`Object.class);" is 126.,236
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchDisburse,Long Identifier,The length of the identifier bachDisburseDetailedStatusResponse is 34.,345
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchDisburse,Long Statement,The length of the statement "BathStatusResponse bachDisburseDetailedStatusResponse=this.batchDisburseDetailedStatus(batchCreateResponse`initializeResponse);" is 127.,345
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchDisburse,Magic Number,The method contains a magic number: 1000,345
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchDisburse,Magic Number,The method contains a magic number: 20,345
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchDisburse,Magic Number,The method contains a magic number: 300000,345
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchDisburseDetailedStatus,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`String.class);" is 128.,369
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchDisburseDetailedStatus,Long Statement,The length of the statement "BathStatusResponse bathStatusResponse=(BathStatusResponse)mapper.readValue(response.getBody().toString()`BathStatusResponse.class);" is 131.,369
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Identifier,The length of the identifier batchApproveRequestToBeEncrypted is 32.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Identifier,The length of the identifier batchApproveRequestEncryptedBytes is 33.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Identifier,The length of the identifier batchApproveResponseSensitiveData is 33.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Identifier,The length of the identifier batchApproveDecodedSensitiveData is 32.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Statement,The length of the statement "String batchApproveRequestToBeEncrypted=this.objectMapper.writeValueAsString(new BatchApproveRequest(batchCreateResponse.getBatchId()));" is 136.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Statement,The length of the statement "byte[] batchApproveRequestEncryptedBytes=crypto.encryptWithAes(batchApproveRequestToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 210.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Statement,The length of the statement "ResponseEntity<String> batchApproveResponseEntity=this.apiGateway.exchange(url`HttpMethod.POST`batchApproveRequestEntity`String.class);" is 135.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Statement,The length of the statement "Map<String`Object> responseMap=(Map<String`Object>)responseMapper.readValue(batchApproveResponseEntity.getBody()`Object.class);" is 127.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(batchApproveDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 202.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,approveBatch,Long Statement,The length of the statement "BatchApproveResponse batchApproveResponse=(BatchApproveResponse)this.objectMapper.readValue(responseSensitiveData`BatchApproveResponse.class);" is 142.,399
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,getAdditionalInfo,Magic Number,The method contains a magic number: 10,456
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,createDisbursementItem,Long Identifier,The length of the identifier batchItemRequestEncryptedBytes is 30.,467
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,createDisbursementItem,Long Identifier,The length of the identifier batchItemResponseSensitiveData is 30.,467
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,createDisbursementItem,Long Statement,The length of the statement "byte[] batchItemRequestEncryptedBytes=crypto.encryptWithAes(batchItemRequestToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 204.,467
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,createDisbursementItem,Long Statement,The length of the statement "ResponseEntity<String> batchItemResponseEntity=this.apiGateway.exchange(url`HttpMethod.POST`batchItemRequestEntity`String.class);" is 129.,467
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,createDisbursementItem,Long Statement,The length of the statement "Map<String`Object> responseMap=(Map<String`Object>)responseMapper.readValue(batchItemResponseEntity.getBody()`Object.class);" is 124.,467
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,createDisbursementItem,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(batchItemDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 199.,467
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,createDisbursementItem,Long Statement,The length of the statement "BatchItemResponse batchItemResponse=(BatchItemResponse)this.objectMapper.readValue(responseSensitiveData`BatchItemResponse.class);" is 130.,467
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,disbursementBatchCreate,Long Identifier,The length of the identifier batchCreateResponseSensitiveData is 32.,535
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,disbursementBatchCreate,Long Identifier,The length of the identifier batchCreateResponseDecodedSensitiveData is 39.,535
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,disbursementBatchCreate,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encryptWithAes(batchCreateDataToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 190.,535
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,disbursementBatchCreate,Long Statement,The length of the statement "ResponseEntity<String> batchCreateResponse=this.apiGateway.exchange(url`HttpMethod.POST`completeRequestEntity`String.class);" is 124.,535
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,disbursementBatchCreate,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(batchCreateResponseDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 209.,535
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,disbursementBatchCreate,Long Statement,The length of the statement "BatchCreateResponse decryptedBatchCreateResponse=(BatchCreateResponse)this.objectMapper.readValue(responseSensitiveData`BatchCreateResponse.class);" is 147.,535
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchStatusLive,Long Statement,The length of the statement "String orderStatusCheckRequest="https://api.mynagad.com/api/bulk/processing/detailed-status/" + batchID + "?page=0&pageSize=5000&itemStatus=ENROLLED";" is 150.,598
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchStatusLive,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`String.class);" is 128.,598
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchStatusLive,Long Statement,The length of the statement "BathStatusResponse bathStatusResponse=(BathStatusResponse)mapper.readValue(response.getBody().toString()`BathStatusResponse.class);" is 131.,598
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchStatusLive,Magic Number,The method contains a magic number: 1000.00,598
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchStatusLive,Magic Number,The method contains a magic number: 1000.00,598
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchClose,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encryptWithAes(txnRawDataToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 185.,637
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchClose,Long Statement,The length of the statement "byte[] plainSensitiveData=crypto.decryptWithAes(initialDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 190.,637
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchClose,Magic Number,The method contains a magic number: 20,637
mfi,com.ngd.mfi.service,MicroFinanceServiceLive,batchClose,Magic Number,The method contains a magic number: 300000,637
